timestamp,frame_id,capture_wait_ms,slow_poll_ms,match_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,jitter_center_px,jitter_corners_px,masks_created,masks_killed,loop_ms
105756.801033,385,0.388,0.008,0.001,0.053,0.003,0.239,0.005,0.0,19.13,19.13,0,1,0,2,0.0,0.0,0,0,17.161
105756.818352,386,0.64,0.011,0.001,0.079,0.003,0.208,0.008,0.0,18.1,18.1,0,1,0,2,0.0,0.0,0,0,16.008
105756.874423,387,0.494,0.012,0.001,0.006,0.018,0.81,0.004,0.0,0.0,60.17,0,0,1,2,0.0,0.0,0,0,13.988
105756.888516,388,0.388,0.024,0.001,0.001,0.017,0.335,0.006,183.77,0.0,74.27,1,0,1,2,0.0,0.0,0,0,18.063
105756.947232,389,0.382,0.013,0.001,0.005,0.022,0.271,0.003,0.0,0.0,59.0,0,0,1,2,0.0,0.0,0,0,14.948
105756.993745,390,0.402,0.01,0.001,0.006,0.022,1.583,0.004,0.0,0.0,57.08,0,0,1,2,0.0,0.0,0,0,17.269
105757.011136,391,0.43,0.017,0.001,0.163,0.006,0.137,0.004,0.0,25.54,25.54,0,1,0,2,0.0,0.0,0,0,21.043
105757.043429,392,0.509,0.006,0.001,0.04,0.002,0.175,0.004,0.0,37.23,37.23,0,1,0,2,0.0,0.0,0,0,16.368
105757.059941,393,0.734,0.006,0.0,0.037,0.001,0.127,0.003,0.0,26.85,26.85,0,1,0,2,0.0,0.0,0,0,14.061
105757.083003,394,0.341,0.003,0.001,0.034,0.001,0.093,0.004,0.0,28.79,28.79,0,1,0,2,0.0,0.0,0,0,13.127
105757.144691,395,0.285,0.008,0.001,0.004,0.024,0.314,0.004,0.0,0.0,62.14,0,0,1,2,0.0,0.0,0,0,14.752
105757.193237,396,0.682,0.008,0.0,0.004,0.026,2.334,0.003,0.0,0.0,35.82,0,0,1,4,0.0,0.0,0,0,20.245
105757.213611,397,0.512,0.016,0.001,0.01,0.06,0.296,0.003,0.0,0.0,56.19,0,0,1,4,0.0,0.0,0,0,13.055
105757.242592,398,0.431,0.008,0.001,0.06,0.002,0.37,0.006,0.0,30.76,30.76,0,1,0,4,0.0,0.0,0,0,15.914
105757.25861,399,0.573,0.012,0.001,0.006,0.029,0.534,0.004,0.0,0.0,46.77,0,0,1,4,0.0,0.0,0,0,15.434
105757.306206,400,0.413,0.015,0.001,0.005,0.029,1.07,0.005,0.0,0.0,66.14,0,0,1,4,0.0,0.0,0,0,17.214
105757.345564,401,0.324,0.01,0.001,0.005,0.025,1.209,0.003,0.0,0.0,97.34,0,0,1,4,0.0,0.0,0,0,18.97
105757.364588,402,0.307,0.005,0.0,0.032,0.006,3.882,0.005,0.0,58.79,91.66,0,1,1,4,0.0,0.0,0,0,17.112
105757.381807,403,0.439,0.033,0.346,0.001,0.019,0.298,0.004,247.92,0.0,87.1,1,0,1,5,0.0,0.0,1,0,17.139
105757.420957,404,0.394,0.018,0.001,0.081,0.011,0.192,0.007,0.0,40.79,96.5,0,1,1,5,0.0,0.0,0,0,15.335
105757.479606,405,0.603,0.012,0.001,0.005,0.025,2.779,0.005,0.0,0.0,131.56,0,0,1,5,0.0,0.0,0,0,21.171
105757.500912,406,0.707,0.007,0.001,0.003,0.019,0.23,0.003,0.0,0.0,152.87,0,0,1,5,0.0,0.0,0,0,13.51
105757.523197,407,0.381,0.008,0.001,0.066,0.004,0.354,0.004,0.0,51.87,51.87,0,1,0,3,0.0,0.0,0,2,16.715
105757.561455,408,0.383,0.012,0.001,0.092,0.005,1.505,0.004,0.0,71.82,71.82,0,1,0,3,0.0,0.0,0,0,16.78
105757.610882,409,0.449,0.009,0.001,0.005,0.018,0.25,0.003,0.0,0.0,95.14,0,0,1,3,0.0,0.0,0,0,15.891
105757.62686,410,0.489,0.019,0.001,0.1,0.003,0.797,0.008,0.0,75.43,75.43,0,1,0,3,0.0,0.0,0,0,17.927
105757.676957,411,0.293,0.006,0.0,0.004,0.015,0.118,0.005,0.0,0.0,50.76,0,0,1,3,0.0,0.0,0,0,17.424
105757.706628,412,0.399,0.006,0.001,0.036,0.008,1.298,0.003,0.0,40.55,67.14,0,1,1,3,0.0,0.0,0,0,17.333
105757.72409,413,0.575,0.005,0.0,0.03,0.007,2.873,0.002,0.0,28.66,74.82,0,1,1,3,0.0,0.0,0,0,17.65
105757.75149,414,0.332,0.274,0.27,0.001,0.005,1.048,0.004,404.97,0.0,7.01,1,0,1,8,34.47,39.4,5,0,14.812
105757.81142,415,0.912,0.019,0.002,0.01,0.062,1.988,0.006,0.0,0.0,51.35,0,0,1,8,1.38,1.38,0,0,20.429
105757.841207,416,0.576,0.012,0.0,0.006,0.054,0.208,0.003,0.0,0.0,81.14,0,0,1,8,0.8,0.8,0,0,16.0
105757.857275,417,0.523,0.009,0.001,0.092,0.01,0.666,0.003,0.0,49.19,60.88,0,1,1,8,1.29,1.29,0,0,15.79
105757.904779,418,1.038,0.007,0.001,0.066,0.008,2.143,0.007,0.0,51.01,74.11,0,1,1,8,0.29,0.29,0,0,15.947
105757.931469,419,0.558,0.026,0.001,0.01,0.092,0.327,0.003,0.0,0.0,100.8,0,0,1,8,0.26,0.26,0,0,14.177
105757.971922,420,0.533,0.058,0.001,0.038,0.178,0.975,0.003,0.0,0.0,104.98,0,0,1,8,0.34,0.34,0,0,15.418
105757.998926,421,0.589,0.012,0.001,0.109,0.014,0.512,0.003,0.0,68.27,110.6,0,1,1,8,0.29,0.29,0,0,17.614
105758.026836,422,0.492,0.006,0.001,0.004,0.038,1.358,0.005,0.0,0.0,138.51,0,0,1,8,0.25,0.25,0,0,20.473
105758.056541,423,0.39,0.012,0.001,0.005,0.034,2.233,0.003,0.0,0.0,77.97,0,0,1,6,0.0,0.0,0,0,18.312
105758.094103,424,0.329,0.026,0.006,0.199,0.012,0.449,0.006,0.0,68.17,84.05,0,1,1,6,0.0,0.0,0,0,22.206
105758.139607,425,0.277,0.02,0.001,0.009,0.064,6.322,0.006,0.0,0.0,91.92,0,0,1,8,0.38,0.38,0,0,19.623
105758.169533,426,0.313,0.011,0.001,0.004,0.051,0.823,0.003,0.0,0.0,90.8,0,0,1,8,4.41,4.41,0,0,15.383
105758.184976,427,0.4,0.031,0.001,0.027,0.091,0.256,0.005,0.0,0.0,106.24,0,0,1,8,0.32,0.32,0,0,16.734
105758.234633,428,0.377,0.007,0.001,0.112,0.005,0.5,0.003,0.0,96.64,96.64,0,1,0,7,5.27,5.27,0,1,14.533
105758.259604,429,0.52,0.015,0.001,0.014,0.046,0.146,0.005,0.0,0.0,121.61,0,0,1,7,0.07,0.07,0,0,18.805
105758.288867,430,0.409,0.006,0.001,0.003,0.025,0.17,0.005,0.0,0.0,104.39,0,0,1,7,5.37,5.37,0,0,16.423
105758.355516,431,0.547,0.011,0.001,0.006,0.04,3.303,0.004,0.0,0.0,96.86,0,0,1,7,0.36,0.36,0,0,21.642
105758.377281,432,0.704,0.01,0.001,0.143,0.003,0.682,0.005,0.0,89.73,89.73,0,1,0,7,5.33,5.33,0,0,16.682
105758.412147,433,0.377,0.013,0.001,0.005,0.032,0.19,0.006,0.0,0.0,124.6,0,0,1,7,0.13,0.13,0,0,18.011
105758.441333,434,0.435,0.004,0.0,0.063,0.002,0.691,0.004,0.0,87.75,87.75,0,1,0,7,5.12,5.12,0,0,14.988
105758.467802,435,0.459,0.009,0.001,0.005,0.035,5.505,0.008,0.0,0.0,114.22,0,0,1,7,0.08,0.08,0,0,20.994
105758.499318,436,0.329,0.007,0.001,0.11,0.007,0.61,0.004,0.0,89.07,79.24,0,1,1,8,4.52,4.52,0,0,19.092
105758.545576,437,0.367,0.01,0.001,0.092,0.006,1.598,0.004,0.0,79.34,76.5,0,1,1,8,4.6,4.6,0,0,22.502
105758.568181,438,0.289,0.008,0.001,0.005,0.037,0.175,0.003,0.0,0.0,99.11,0,0,1,8,4.72,4.72,0,0,16.566
105758.594071,439,0.332,0.027,0.0,0.013,0.106,0.373,0.006,0.0,0.0,95.54,0,0,1,8,4.63,4.63,0,0,20.183
105758.66417,440,0.799,0.008,0.001,0.004,0.031,1.039,0.004,0.0,0.0,139.68,0,0,1,8,0.15,0.15,0,0,13.667
105758.677914,441,0.445,0.011,0.001,0.077,0.02,2.315,0.005,0.0,84.6,143.84,0,1,1,8,0.09,0.09,0,0,19.244
105758.697302,442,0.726,0.008,0.001,0.007,0.038,0.503,0.004,0.0,0.0,163.23,0,0,1,8,0.12,0.12,0,0,19.498
105758.716878,443,0.493,0.009,0.001,0.063,0.018,0.153,0.004,0.0,45.97,153.71,0,1,1,8,0.12,0.12,0,0,16.341
105758.774882,444,0.451,0.009,0.0,0.005,0.026,0.798,0.004,0.0,0.0,60.69,0,0,1,4,4.55,4.55,0,0,16.09
105758.7911,445,0.535,0.011,0.001,0.09,0.01,0.697,0.008,0.0,77.32,66.16,0,1,1,4,7.92,16.41,0,0,25.26
105758.840598,446,0.781,0.01,0.001,0.074,0.002,0.971,0.006,0.0,50.61,50.61,0,1,0,4,21.03,21.03,0,0,21.16
105758.883553,447,0.406,0.006,0.001,0.004,0.02,0.145,0.005,0.0,0.0,93.57,0,0,1,4,1.49,1.49,0,0,14.002
105758.897716,448,0.632,0.012,0.001,0.097,0.002,1.882,0.005,0.0,60.03,60.03,0,1,0,4,25.21,25.21,0,0,19.683
105758.952871,449,0.509,0.009,0.001,0.072,0.014,0.434,0.004,0.0,68.07,91.62,0,1,1,4,0.0,0.0,0,0,20.027
105758.986789,450,0.518,0.015,0.001,0.011,0.108,3.499,0.017,0.0,0.0,125.54,0,0,1,4,1.21,1.21,0,0,21.055
105759.008036,451,0.647,0.006,0.001,0.075,0.011,0.489,0.006,0.0,60.03,115.19,0,1,1,4,25.78,25.78,0,0,18.339
105759.040858,452,0.562,0.009,0.0,0.058,0.009,0.727,0.004,0.0,36.19,119.68,0,1,1,4,23.68,23.68,0,0,20.016
105759.060971,453,0.44,0.012,0.001,0.005,0.026,1.292,0.003,0.0,0.0,139.79,0,0,1,4,20.87,20.87,0,0,19.944
105759.08256,454,0.388,0.004,0.0,0.037,0.006,4.73,0.01,0.0,24.88,134.87,0,1,1,4,0.0,0.0,0,0,19.374
105759.137418,455,0.659,0.013,0.0,0.006,0.027,1.121,0.006,0.0,0.0,51.56,0,0,1,4,1.66,1.66,0,0,15.045
105759.177441,456,0.433,0.012,0.001,0.063,0.008,0.705,0.003,0.0,42.18,61.58,0,1,1,4,0.52,0.52,0,0,19.984
105759.197529,457,0.496,0.017,0.001,0.009,0.039,0.984,0.005,0.0,0.0,81.66,0,0,1,4,0.7,0.7,0,0,20.622
105759.218239,458,0.377,0.012,0.001,0.091,0.01,0.159,0.003,0.0,43.51,72.77,0,1,1,4,0.72,0.72,0,0,19.424
105759.272033,459,0.439,0.008,0.001,0.061,0.008,1.158,0.003,0.0,55.12,94.92,0,1,1,4,0.51,0.51,0,0,16.726
105759.300304,460,0.28,0.009,0.001,0.065,0.014,0.499,0.004,0.0,28.76,95.88,0,1,1,4,0.4,0.4,0,0,17.14
105759.353625,461,0.483,0.013,0.001,0.068,0.011,2.16,0.003,0.0,54.46,36.06,0,1,1,4,4.53,4.53,0,0,19.172
105759.372904,462,0.579,0.01,0.001,0.005,0.03,1.22,0.016,0.0,0.0,55.34,0,0,1,4,2.25,2.25,0,0,15.636
105759.388693,463,0.573,0.034,0.004,0.221,0.015,0.779,0.008,0.0,36.88,42.31,0,1,1,4,1.69,1.69,0,0,22.791
105759.445165,464,0.504,0.02,0.001,0.123,0.013,0.467,0.003,0.0,57.51,71.9,0,1,1,4,0.3,0.3,0,0,16.54
105759.46177,465,0.406,0.007,0.001,0.089,0.009,0.592,0.004,0.0,18.4,46.72,0,1,1,4,0.45,0.45,0,0,16.133
105759.513456,466,0.387,0.008,0.001,0.004,0.02,2.116,0.006,0.0,0.0,85.64,0,0,1,4,0.39,0.39,0,0,23.221
105759.536807,467,0.457,0.079,1.323,0.003,0.013,0.2,0.005,256.0,0.0,42.2,1,0,1,4,15.05,17.59,0,0,23.69
105759.560603,468,0.452,0.012,0.001,0.075,0.008,1.84,0.005,0.0,48.8,44.55,0,1,1,4,10.59,10.59,0,0,19.454
105759.580209,469,0.542,0.015,0.001,0.08,0.008,0.23,0.006,0.0,45.98,47.33,0,1,1,4,0.7,0.7,0,0,17.683
105759.610502,470,0.459,0.017,0.001,0.006,0.039,3.33,0.009,0.0,0.0,77.63,0,0,1,4,1.47,1.47,0,0,16.784
105759.627376,471,0.386,0.02,0.001,0.084,0.008,0.172,0.006,0.0,47.54,60.29,0,1,1,4,15.43,15.43,0,0,17.489
105759.679927,472,0.516,0.014,0.001,0.085,0.01,1.551,0.004,0.0,53.2,77.68,0,1,1,4,14.14,14.14,0,0,21.47
105759.701493,473,0.473,0.007,0.001,0.005,0.025,0.209,0.003,0.0,0.0,99.24,0,0,1,4,15.04,15.04,0,0,17.882
105759.731637,474,0.536,0.016,0.0,0.083,0.016,0.676,0.005,0.0,52.46,116.28,0,1,1,4,16.21,16.21,0,0,18.352
105759.761065,475,0.338,0.014,0.002,0.089,0.015,1.964,0.006,0.0,61.41,140.59,0,1,1,4,14.56,14.56,0,0,19.109
105759.793714,476,0.296,0.008,0.001,0.049,0.007,4.47,0.011,0.0,73.53,135.84,0,1,1,3,20.29,20.29,0,1,26.815
105759.820643,477,0.569,0.035,3.758,0.002,0.02,0.495,0.003,321.08,0.0,81.38,1,0,1,6,22.32,22.32,3,0,18.463
105759.86098,478,0.346,0.014,0.001,0.078,0.02,2.302,0.003,0.0,41.43,105.16,0,1,1,6,8.95,8.95,0,0,19.135
105759.889872,479,0.475,0.037,0.001,0.016,0.061,0.767,0.005,0.0,0.0,134.05,0,0,1,6,0.59,0.59,0,0,15.988
105759.930277,480,0.424,0.007,0.001,0.082,0.011,0.326,0.004,0.0,41.21,58.59,0,1,1,4,0.23,0.23,0,0,17.215
105759.985151,481,0.733,0.012,0.001,0.065,0.008,0.197,0.007,0.0,56.36,83.67,0,1,1,4,0.38,0.38,0,0,18.902
105760.016685,482,0.512,0.009,0.001,0.003,0.018,1.242,0.005,0.0,0.0,115.2,0,0,1,4,0.3,0.3,0,0,14.004
105760.030773,483,0.471,0.012,0.001,0.085,0.009,1.889,0.011,0.0,49.27,89.76,0,1,1,4,0.35,0.35,0,0,19.198
105760.062137,484,0.385,0.055,0.341,0.001,0.011,0.727,0.003,282.58,0.0,61.38,1,0,1,4,9.21,9.23,0,0,15.958
105760.099538,485,0.731,0.006,0.001,0.054,0.006,1.706,0.004,0.0,37.58,38.44,0,1,1,4,0.21,0.21,0,0,19.802
105760.129291,486,0.556,0.014,0.001,0.082,0.007,0.147,0.005,0.0,38.72,46.73,0,1,1,4,0.18,0.18,0,0,18.179
105760.177397,487,0.353,0.01,0.002,0.081,0.01,0.171,0.004,0.0,49.14,66.57,0,1,1,4,0.05,0.05,0,0,15.794
105760.203713,488,0.595,0.006,0.0,0.053,0.006,0.971,0.003,0.0,34.7,62.32,0,1,1,4,0.05,0.05,0,0,18.831
105760.222646,489,0.419,0.011,0.001,0.006,0.03,0.582,0.006,0.0,0.0,81.25,0,0,1,4,0.1,0.1,0,0,18.257
105760.284184,490,0.262,0.013,0.001,0.086,0.003,0.288,0.004,0.0,64.12,64.12,0,1,0,3,0.0,0.0,0,1,18.564
105760.313947,491,0.664,0.013,0.001,0.011,0.03,1.569,0.006,0.0,0.0,93.89,0,0,1,3,0.0,0.0,0,0,20.639
105760.334701,492,0.393,0.005,0.001,0.046,0.002,0.316,0.003,0.0,53.13,53.13,0,1,0,3,0.0,0.0,0,0,13.174
105760.347943,493,0.349,0.03,0.003,0.2,0.007,1.169,0.006,0.0,34.86,34.86,0,1,0,3,0.0,0.0,0,0,18.13
105760.384526,494,0.246,0.014,0.001,0.107,0.004,1.741,0.004,0.0,40.02,40.02,0,1,0,3,0.0,0.0,0,0,16.929
105760.425462,495,0.577,0.007,0.0,0.019,0.017,3.705,0.004,0.0,41.58,45.29,0,1,1,8,0.0,0.0,0,0,16.178
105760.452618,496,0.484,0.016,0.001,0.007,0.055,0.312,0.004,0.0,0.0,72.44,0,0,1,8,0.0,0.0,0,0,19.327
105760.48204,497,0.798,0.017,0.001,0.009,0.058,0.23,0.009,0.0,0.0,101.86,0,0,1,8,0.0,0.0,0,0,21.495
105760.503662,498,0.605,0.007,0.001,0.081,0.012,0.689,0.004,0.0,78.9,108.99,0,1,1,8,0.0,0.0,0,0,18.039
105760.521793,499,0.513,0.014,0.001,0.008,0.04,2.813,0.01,0.0,0.0,127.12,0,0,1,8,0.0,0.0,0,0,20.93
105760.543126,500,0.537,0.009,0.001,0.092,0.013,2.977,0.004,0.0,70.4,118.48,0,1,1,8,0.0,0.0,0,0,22.917
105760.566195,501,0.695,0.01,0.001,0.007,0.035,8.133,0.003,0.0,0.0,141.55,0,0,1,8,0.0,0.0,0,0,23.916
105760.590183,502,0.436,0.025,0.001,0.165,0.023,1.269,0.003,0.0,71.29,136.69,0,1,1,8,0.0,0.0,0,0,22.398
105760.612679,504,0.568,0.013,0.001,0.006,0.279,2.571,0.006,0.0,0.0,159.18,0,0,1,8,0.0,0.0,0,0,21.813
105760.634635,505,0.46,0.009,0.001,0.089,0.003,0.904,0.003,0.0,75.01,75.01,0,1,0,5,0.0,0.0,0,3,14.337
105760.649027,506,0.288,0.015,0.001,0.005,0.029,1.098,0.006,0.0,0.0,89.4,0,0,1,5,0.0,0.0,0,0,14.446
105760.694536,507,0.438,0.064,0.785,0.001,0.021,0.956,0.004,326.92,0.0,54.41,1,0,1,8,0.0,0.0,3,0,20.966
105760.725687,508,0.645,0.01,0.001,0.006,0.035,0.247,0.005,0.0,0.0,60.47,0,0,1,8,0.0,0.0,0,0,14.056
105760.761852,509,0.366,0.014,0.001,0.008,0.028,0.686,0.005,0.0,0.0,68.74,0,0,1,8,0.0,0.0,0,0,17.409
105760.792267,510,0.415,0.008,0.001,0.098,0.002,1.198,0.004,0.0,75.1,75.1,0,1,0,8,0.0,0.0,0,0,18.903
105760.820177,511,0.363,0.007,0.001,0.083,0.002,1.907,0.003,0.0,58.8,58.8,0,1,0,8,0.0,0.0,0,0,17.247
105760.847403,512,0.294,0.005,0.001,0.004,0.027,6.001,0.008,0.0,0.0,86.03,0,0,1,8,0.0,0.0,0,0,19.049
105760.887894,513,0.464,0.01,0.001,0.005,0.042,0.674,0.003,0.0,0.0,68.42,0,0,1,8,0.0,0.0,0,0,16.438
105760.915975,514,0.389,0.007,0.001,0.106,0.002,2.186,0.004,0.0,69.99,69.99,0,1,0,8,0.0,0.0,0,0,15.026
105760.972272,515,0.492,0.007,0.0,0.073,0.002,0.65,0.008,0.0,57.22,57.22,0,1,0,8,0.0,0.0,0,0,14.85
105760.997463,516,0.45,0.014,0.001,0.005,0.045,0.712,0.002,0.0,0.0,82.41,0,0,1,8,0.0,0.0,0,0,14.739
105761.037607,517,0.613,0.007,0.0,0.081,0.002,2.316,0.005,0.0,66.95,66.95,0,1,0,8,0.0,0.0,0,0,15.253
105761.052962,518,0.671,0.048,0.396,0.001,0.02,1.122,0.003,218.36,0.0,82.3,1,0,1,8,0.0,0.0,0,0,17.44
105761.093068,519,0.62,0.013,0.001,0.098,0.022,0.985,0.005,0.0,42.68,81.7,0,1,1,8,0.0,0.0,0,0,16.936
105761.13307,520,0.544,0.012,0.001,0.109,0.022,1.01,0.004,0.0,41.75,106.35,0,1,1,8,0.0,0.0,0,0,17.973
105761.162872,521,0.583,0.005,0.0,0.042,0.011,1.205,0.005,0.0,31.04,120.96,0,1,1,8,0.0,0.0,0,0,17.942
105761.203209,522,0.524,0.011,0.0,0.004,0.032,1.246,0.003,0.0,0.0,161.3,0,0,1,8,0.0,0.0,0,0,17.204
105761.232018,523,0.381,0.013,0.0,0.004,0.029,0.947,0.004,0.0,0.0,179.03,0,0,1,8,0.0,0.0,0,0,17.901
105761.27327,524,0.255,0.006,0.001,0.043,0.002,0.25,0.003,0.0,50.92,50.92,0,1,0,3,0.0,0.0,0,0,12.632
105761.297946,525,0.621,0.006,0.001,0.046,0.001,1.237,0.004,0.0,28.26,28.26,0,1,0,3,0.0,0.0,0,0,20.224
105761.339539,526,0.802,0.008,0.001,0.004,0.028,0.54,0.007,0.0,0.0,42.11,0,0,1,7,0.0,0.0,0,0,15.438
105761.363979,527,0.373,0.008,0.001,0.005,0.038,0.251,0.005,0.0,0.0,66.55,0,0,1,7,0.0,0.0,0,0,12.322
105761.433734,528,0.353,0.007,0.001,0.005,0.036,4.839,0.006,0.0,0.0,110.63,0,0,1,7,0.0,0.0,0,0,20.838
105761.454693,529,0.386,0.014,0.001,0.001,0.017,0.724,0.003,172.99,0.0,131.59,1,0,1,7,0.0,0.0,0,0,17.715
105761.472516,530,0.503,0.006,0.001,0.091,0.017,0.33,0.005,0.0,51.88,116.57,0,1,1,7,0.0,0.0,0,0,15.912
105761.488582,531,0.58,0.007,0.001,0.1,0.012,0.255,0.006,0.0,41.38,117.46,0,1,1,7,0.0,0.0,0,0,13.348
105761.539134,532,0.408,0.006,0.001,0.062,0.002,0.375,0.003,0.0,54.6,54.6,0,1,0,4,0.0,0.0,0,3,13.818
105761.561887,533,0.478,0.005,0.0,0.004,0.012,0.286,0.002,0.0,0.0,77.35,0,0,1,4,0.0,0.0,0,0,13.85
105761.610556,534,0.314,0.009,0.001,0.059,0.001,1.27,0.006,0.0,56.91,56.91,0,1,0,4,0.0,0.0,0,0,13.778
105761.644168,535,0.424,0.011,0.001,0.093,0.003,1.535,0.004,0.0,37.16,37.16,0,1,0,4,0.0,0.0,0,0,15.368
105761.672871,536,0.479,0.008,0.001,0.088,0.003,0.264,0.006,0.0,39.15,39.15,0,1,0,4,0.0,0.0,0,0,13.332
105761.696937,537,0.502,0.011,0.001,0.004,0.021,2.106,0.007,0.0,0.0,63.22,0,0,1,4,0.0,0.0,0,0,17.771
105761.745419,538,0.306,0.006,0.001,0.087,0.004,0.273,0.005,0.0,58.44,58.44,0,1,0,4,0.0,0.0,0,0,19.389
105761.764925,539,0.544,0.012,0.001,0.004,0.023,0.624,0.004,0.0,0.0,77.94,0,0,1,4,0.0,0.0,0,0,15.094
105761.780102,540,0.329,0.011,0.001,0.09,0.003,0.277,0.004,0.0,35.21,35.21,0,1,0,4,0.0,0.0,0,0,17.157
105761.82954,541,0.861,0.012,0.001,0.129,0.003,0.794,0.003,0.0,50.83,50.83,0,1,0,4,0.0,0.0,0,0,15.008
105761.853513,542,0.284,0.008,0.001,0.005,0.022,0.802,0.004,0.0,0.0,74.8,0,0,1,4,0.0,0.0,0,0,16.832
105761.88285,543,0.264,0.043,0.354,0.001,0.013,0.715,0.004,473.56,0.0,52.07,1,0,1,8,0.0,0.0,4,0,13.609
105761.937635,544,0.408,0.009,0.001,0.037,0.033,0.471,0.003,0.0,55.82,101.48,0,1,1,8,0.0,0.0,0,0,14.909
