timestamp,frame_id,uid,x,y,w,h,last_x,last_y,last_w,last_h,last_ts,last_slow_ts,last_source,state,frames_matched,frames_missing,confidence,hash_history,ttl,fast_miss_count,vx,vy,vw,vh,score,score_brut,fp_penalty,transition_density,s_td,density_raw,s_dens,cc_raw,s_cc,s_hreg,row_fill,tiers_active,vproj,s_vp,s_pf,bg_score
187105.248677,267,23,1026,250,88,36,1026,250,88,36,187103.3450013,187103.3450013,slow,MaskState.CONFIRMED,18,76,0.2043,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|36170500689757942,424,0,0.0,0.0,0.0,0.0,0.2043,0.3043,0.1,0.1538,0.0138,0.5159,0.9682,4,0.5,0.0,1.0,3,0.0626,0.8256,0.2525,0.8347
187105.248677,267,24,314,326,20,10,314,326,20,10,187104.0629158,187103.189447,fast,MaskState.CONFIRMED,17,52,1.0,4341080880366863303|1593744988657926593|8680824879131657871|16493554438828585337|14538113564610323184,448,0,0.0,0.0,0.0,0.0,0.1205,0.3705,0.25,0.4,0.8335,0.3889,0.7778,1,0.125,0.0,1.0,3,0.1265,0.5346,0.4365,0.769
187105.248677,267,25,536,438,50,14,536,438,50,14,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,16,2,0.4542,4828781595857454855|16352835164606357728|10341251562697361155|16208719976531554544|2235984300842878727,498,0,0.0,0.0,0.0,0.0,0.4542,0.5542,0.1,0.22,0.2341,0.2,0.4,2,0.25,1.0,1.0,3,0.0457,0.6571,0.5305,0.8812
187105.248677,267,28,304,414,62,24,304,414,62,24,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,2,2,0.1826,8114374296996098920|14359235255391554825,498,0,0.0,0.0,0.0,0.0,0.1826,0.2826,0.1,0.2115,0.2059,0.2546,0.5093,2,0.25,0.0,1.0,3,0.0353,0.5528,0.6384,0.774
187105.318163,268,0,984,482,182,25,994,484,178,24,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,37,6,0.6643,36167878772193792|33916078958475776|6989260061742071808|18374403900821209088|18230288712745353216,494,0,-278.719,-53.6,150.08,32.16,0.6643,0.6643,0.0,0.3175,0.5586,0.3438,0.6876,4,0.5,0.6939,1.0,3,0.0818,0.9819,0.7334,0.9049
187105.318163,268,1,1280,440,118,22,1280,440,118,22,187098.4128231,187097.4346631,fast,MaskState.CONFIRMED,16,242,1.0,18297399608333008719|18295279749914128327|18295279749914128327|18294857537465843655|17610380762851278671,258,0,0.0,0.0,0.0,0.0,0.2649,0.4149,0.15,0.4074,0.8582,0.3394,0.6788,1,0.125,0.0,1.0,3,0.0473,0.6733,0.6747,0.6986
187105.318163,268,5,436,446,50,12,436,446,50,12,187104.0629158,187104.0629158,slow,MaskState.CONFIRMED,32,51,0.4319,3450497994305727247|16493420358744809984|16493420324653508128|8102100185764533008|10426036239932507686,449,0,0.0,0.0,0.0,0.0,0.4319,0.5319,0.1,0.225,0.2507,0.2024,0.4048,2,0.25,0.898,1.0,3,0.0394,0.594,0.5897,0.7981
187105.318163,268,10,108,454,164,52,108,454,164,52,187099.5891727,187099.5891727,slow,MaskState.CONFIRMED,23,197,0.2227,71722169687775744|71209719656545280|70046557149264896|18446744072635809792|225638356934000639,303,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
187105.318163,268,12,1244,510,158,26,1244,510,158,26,187099.4290503,187099.4290503,slow,MaskState.CONFIRMED,18,202,0.2006,868638383805636607|1080863910571016191|1080863910571016191|1742893983568297727|361700846943101951,298,0,0.0,0.0,0.0,0.0,0.2006,0.3506,0.15,0.317,0.557,0.3552,0.7103,1,0.125,0.0,1.0,3,0.0441,0.6412,0.6255,0.6654
187105.318163,268,13,1574,472,108,28,1574,472,108,28,187100.1000818,187099.1956586,fast,MaskState.CONFIRMED,13,185,1.0,362266897846173695|362266897846173695|362266897846173695|362266897846173695|362266897846173695,315,0,0.0,0.0,0.0,0.0,0.1616,0.3116,0.15,0.2925,0.4756,0.505,0.99,1,0.125,0.0,1.0,3,0.1118,0.6822,0.2683,0.8399
187105.318163,268,17,632,493,154,22,620,484,136,22,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,37,6,0.263,2319088855976709935|4229842824810287|3108369496536056|2898270498427076464|506381209866536935,494,0,364.479,278.719,568.158,10.72,0.263,0.413,0.15,0.4127,0.8758,0.3941,0.7882,1,0.125,0.0,1.0,3,0.0559,0.7591,0.5179,0.7079
187105.318163,268,18,614,448,50,14,614,448,50,14,187103.8547961,187103.8547961,slow,MaskState.CONFIRMED,15,58,0.4296,14844874223807171615|14846000123714014238|663054769552069505|4150368244619118499|5837055872725618461,442,0,0.0,0.0,0.0,0.0,0.4296,0.5296,0.1,0.24,0.3007,0.1619,0.3238,2,0.25,1.0,1.0,3,0.0405,0.6045,0.365,0.8014
187105.318163,268,19,334,316,36,10,334,316,36,8,187103.3846512,187102.5050278,fast,MaskState.CONFIRMED,15,87,1.0,2026195965935488020|2026195965935488020|2026195965935488532|2170240783379620884|1877454652819911990,413,0,0.0,0.0,0.0,0.0,0.1484,0.3984,0.25,0.3846,0.7823,0.3571,0.7143,1,0.125,0.0,1.0,2,0.0867,0.9327,0.4762,0.7693
187105.318163,268,21,388,506,176,28,388,506,176,28,187104.6835093,187104.6835093,slow,MaskState.CONFIRMED,22,24,0.2193,2181300675845568811|506380496262980064|7161075320254475660|9113298210619666480|506382038542115060,476,0,0.0,0.0,0.0,0.0,0.2193,0.3693,0.15,0.3429,0.6432,0.3816,0.7631,1,0.125,0.0,1.0,3,0.0521,0.7206,0.5588,0.9077
187105.318163,268,22,488,500,144,24,488,500,144,24,187104.7975248,187104.7975248,slow,MaskState.CONFIRMED,23,16,0.2367,19842330120830976|6800258825579347968|16095688456472051712|8718054619613191939|221400929721449983,484,0,0.0,0.0,0.0,0.0,0.2367,0.3867,0.15,0.3612,0.7043,0.375,0.75,1,0.125,0.0,1.0,3,0.056,0.7599,0.5819,0.7165
187105.318163,268,23,1026,250,88,36,1026,250,88,36,187103.3450013,187103.3450013,slow,MaskState.CONFIRMED,18,80,0.2043,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|36170500689757942,420,0,0.0,0.0,0.0,0.0,0.2043,0.3043,0.1,0.1538,0.0138,0.5159,0.9682,4,0.5,0.0,1.0,3,0.0626,0.8256,0.2525,0.8347
187105.318163,268,24,314,326,20,10,314,326,20,10,187104.0629158,187103.189447,fast,MaskState.CONFIRMED,17,56,1.0,4341080880366863303|1593744988657926593|8680824879131657871|16493554438828585337|14538113564610323184,444,0,0.0,0.0,0.0,0.0,0.1205,0.3705,0.25,0.4,0.8335,0.3889,0.7778,1,0.125,0.0,1.0,3,0.1265,0.5346,0.4365,0.769
187105.318163,268,25,536,438,50,14,536,438,50,14,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,16,6,0.4542,4828781595857454855|16352835164606357728|10341251562697361155|16208719976531554544|2235984300842878727,494,0,0.0,0.0,0.0,0.0,0.4542,0.5542,0.1,0.22,0.2341,0.2,0.4,2,0.25,1.0,1.0,3,0.0457,0.6571,0.5305,0.8812
187105.318163,268,28,304,414,62,24,304,414,62,24,187105.2202754,187104.9840925,fast,MaskState.CONFIRMED,3,1,1.0,8114374296996098920|14359235255391554825|2234782321317537135,499,0,0.0,0.0,0.0,0.0,0.1826,0.2826,0.1,0.2115,0.2059,0.2546,0.5093,2,0.25,0.0,1.0,3,0.0353,0.5528,0.6384,0.774
187105.340284,269,0,985,482,182,24,994,484,178,24,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,37,7,0.6643,36167878772193792|33916078958475776|6989260061742071808|18374403900821209088|18230288712745353216,493,0,-278.719,-53.6,150.08,32.16,0.6643,0.6643,0.0,0.3175,0.5586,0.3438,0.6876,4,0.5,0.6939,1.0,3,0.0818,0.9819,0.7334,0.9049
187105.340284,269,1,1280,440,118,22,1280,440,118,22,187098.4128231,187097.4346631,fast,MaskState.CONFIRMED,16,243,1.0,18297399608333008719|18295279749914128327|18295279749914128327|18294857537465843655|17610380762851278671,257,0,0.0,0.0,0.0,0.0,0.2649,0.4149,0.15,0.4074,0.8582,0.3394,0.6788,1,0.125,0.0,1.0,3,0.0473,0.6733,0.6747,0.6986
187105.340284,269,5,436,446,50,12,436,446,50,12,187104.0629158,187104.0629158,slow,MaskState.CONFIRMED,32,52,0.4319,3450497994305727247|16493420358744809984|16493420324653508128|8102100185764533008|10426036239932507686,448,0,0.0,0.0,0.0,0.0,0.4319,0.5319,0.1,0.225,0.2507,0.2024,0.4048,2,0.25,0.898,1.0,3,0.0394,0.594,0.5897,0.7981
187105.340284,269,10,108,454,164,52,108,454,164,52,187099.5891727,187099.5891727,slow,MaskState.CONFIRMED,23,198,0.2227,71722169687775744|71209719656545280|70046557149264896|18446744072635809792|225638356934000639,302,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
187105.340284,269,12,1244,510,158,26,1244,510,158,26,187099.4290503,187099.4290503,slow,MaskState.CONFIRMED,18,203,0.2006,868638383805636607|1080863910571016191|1080863910571016191|1742893983568297727|361700846943101951,297,0,0.0,0.0,0.0,0.0,0.2006,0.3506,0.15,0.317,0.557,0.3552,0.7103,1,0.125,0.0,1.0,3,0.0441,0.6412,0.6255,0.6654
187105.340284,269,13,1574,472,108,28,1574,472,108,28,187100.1000818,187099.1956586,fast,MaskState.CONFIRMED,13,186,1.0,362266897846173695|362266897846173695|362266897846173695|362266897846173695|362266897846173695,314,0,0.0,0.0,0.0,0.0,0.1616,0.3116,0.15,0.2925,0.4756,0.505,0.99,1,0.125,0.0,1.0,3,0.1118,0.6822,0.2683,0.8399
187105.340284,269,17,630,492,152,22,620,484,136,22,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,37,7,0.263,2319088855976709935|4229842824810287|3108369496536056|2898270498427076464|506381209866536935,493,0,364.479,278.719,568.158,10.72,0.263,0.413,0.15,0.4127,0.8758,0.3941,0.7882,1,0.125,0.0,1.0,3,0.0559,0.7591,0.5179,0.7079
187105.340284,269,18,614,448,50,14,614,448,50,14,187103.8547961,187103.8547961,slow,MaskState.CONFIRMED,15,59,0.4296,14844874223807171615|14846000123714014238|663054769552069505|4150368244619118499|5837055872725618461,441,0,0.0,0.0,0.0,0.0,0.4296,0.5296,0.1,0.24,0.3007,0.1619,0.3238,2,0.25,1.0,1.0,3,0.0405,0.6045,0.365,0.8014
187105.340284,269,19,334,316,36,10,334,316,36,8,187103.3846512,187102.5050278,fast,MaskState.CONFIRMED,15,88,1.0,2026195965935488020|2026195965935488020|2026195965935488532|2170240783379620884|1877454652819911990,412,0,0.0,0.0,0.0,0.0,0.1484,0.3984,0.25,0.3846,0.7823,0.3571,0.7143,1,0.125,0.0,1.0,2,0.0867,0.9327,0.4762,0.7693
187105.340284,269,21,388,506,176,28,388,506,176,28,187104.6835093,187104.6835093,slow,MaskState.CONFIRMED,22,25,0.2193,2181300675845568811|506380496262980064|7161075320254475660|9113298210619666480|506382038542115060,475,0,0.0,0.0,0.0,0.0,0.2193,0.3693,0.15,0.3429,0.6432,0.3816,0.7631,1,0.125,0.0,1.0,3,0.0521,0.7206,0.5588,0.9077
187105.340284,269,22,488,500,144,24,488,500,144,24,187104.7975248,187104.7975248,slow,MaskState.CONFIRMED,23,17,0.2367,19842330120830976|6800258825579347968|16095688456472051712|8718054619613191939|221400929721449983,483,0,0.0,0.0,0.0,0.0,0.2367,0.3867,0.15,0.3612,0.7043,0.375,0.75,1,0.125,0.0,1.0,3,0.056,0.7599,0.5819,0.7165
187105.340284,269,23,1026,250,88,36,1026,250,88,36,187103.3450013,187103.3450013,slow,MaskState.CONFIRMED,18,81,0.2043,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|36170500689757942,419,0,0.0,0.0,0.0,0.0,0.2043,0.3043,0.1,0.1538,0.0138,0.5159,0.9682,4,0.5,0.0,1.0,3,0.0626,0.8256,0.2525,0.8347
187105.340284,269,24,314,326,20,10,314,326,20,10,187104.0629158,187103.189447,fast,MaskState.CONFIRMED,17,57,1.0,4341080880366863303|1593744988657926593|8680824879131657871|16493554438828585337|14538113564610323184,443,0,0.0,0.0,0.0,0.0,0.1205,0.3705,0.25,0.4,0.8335,0.3889,0.7778,1,0.125,0.0,1.0,3,0.1265,0.5346,0.4365,0.769
187105.340284,269,25,536,438,50,14,536,438,50,14,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,16,7,0.4542,4828781595857454855|16352835164606357728|10341251562697361155|16208719976531554544|2235984300842878727,493,0,0.0,0.0,0.0,0.0,0.4542,0.5542,0.1,0.22,0.2341,0.2,0.4,2,0.25,1.0,1.0,3,0.0457,0.6571,0.5305,0.8812
187105.340284,269,28,304,414,62,24,304,414,62,24,187105.2202754,187104.9840925,fast,MaskState.CONFIRMED,3,2,1.0,8114374296996098920|14359235255391554825|2234782321317537135,498,0,0.0,0.0,0.0,0.0,0.1826,0.2826,0.1,0.2115,0.2059,0.2546,0.5093,2,0.25,0.0,1.0,3,0.0353,0.5528,0.6384,0.774
187105.363796,270,0,987,482,181,24,994,484,178,24,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,37,8,0.6643,36167878772193792|33916078958475776|6989260061742071808|18374403900821209088|18230288712745353216,492,0,-278.719,-53.6,150.08,32.16,0.6643,0.6643,0.0,0.3175,0.5586,0.3438,0.6876,4,0.5,0.6939,1.0,3,0.0818,0.9819,0.7334,0.9049
187105.363796,270,1,1280,440,118,22,1280,440,118,22,187098.4128231,187097.4346631,fast,MaskState.CONFIRMED,16,244,1.0,18297399608333008719|18295279749914128327|18295279749914128327|18294857537465843655|17610380762851278671,256,0,0.0,0.0,0.0,0.0,0.2649,0.4149,0.15,0.4074,0.8582,0.3394,0.6788,1,0.125,0.0,1.0,3,0.0473,0.6733,0.6747,0.6986
187105.363796,270,5,436,446,50,12,436,446,50,12,187104.0629158,187104.0629158,slow,MaskState.CONFIRMED,32,53,0.4319,3450497994305727247|16493420358744809984|16493420324653508128|8102100185764533008|10426036239932507686,447,0,0.0,0.0,0.0,0.0,0.4319,0.5319,0.1,0.225,0.2507,0.2024,0.4048,2,0.25,0.898,1.0,3,0.0394,0.594,0.5897,0.7981
187105.363796,270,10,108,454,164,52,108,454,164,52,187099.5891727,187099.5891727,slow,MaskState.CONFIRMED,23,199,0.2227,71722169687775744|71209719656545280|70046557149264896|18446744072635809792|225638356934000639,301,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
187105.363796,270,12,1244,510,158,26,1244,510,158,26,187099.4290503,187099.4290503,slow,MaskState.CONFIRMED,18,204,0.2006,868638383805636607|1080863910571016191|1080863910571016191|1742893983568297727|361700846943101951,296,0,0.0,0.0,0.0,0.0,0.2006,0.3506,0.15,0.317,0.557,0.3552,0.7103,1,0.125,0.0,1.0,3,0.0441,0.6412,0.6255,0.6654
187105.363796,270,13,1574,472,108,28,1574,472,108,28,187100.1000818,187099.1956586,fast,MaskState.CONFIRMED,13,187,1.0,362266897846173695|362266897846173695|362266897846173695|362266897846173695|362266897846173695,313,0,0.0,0.0,0.0,0.0,0.1616,0.3116,0.15,0.2925,0.4756,0.505,0.99,1,0.125,0.0,1.0,3,0.1118,0.6822,0.2683,0.8399
187105.363796,270,17,628,490,149,22,620,484,136,22,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,37,8,0.263,2319088855976709935|4229842824810287|3108369496536056|2898270498427076464|506381209866536935,492,0,364.479,278.719,568.158,10.72,0.263,0.413,0.15,0.4127,0.8758,0.3941,0.7882,1,0.125,0.0,1.0,3,0.0559,0.7591,0.5179,0.7079
187105.363796,270,18,614,448,50,14,614,448,50,14,187103.8547961,187103.8547961,slow,MaskState.CONFIRMED,15,60,0.4296,14844874223807171615|14846000123714014238|663054769552069505|4150368244619118499|5837055872725618461,440,0,0.0,0.0,0.0,0.0,0.4296,0.5296,0.1,0.24,0.3007,0.1619,0.3238,2,0.25,1.0,1.0,3,0.0405,0.6045,0.365,0.8014
187105.363796,270,19,334,316,36,10,334,316,36,8,187103.3846512,187102.5050278,fast,MaskState.CONFIRMED,15,89,1.0,2026195965935488020|2026195965935488020|2026195965935488532|2170240783379620884|1877454652819911990,411,0,0.0,0.0,0.0,0.0,0.1484,0.3984,0.25,0.3846,0.7823,0.3571,0.7143,1,0.125,0.0,1.0,2,0.0867,0.9327,0.4762,0.7693
187105.363796,270,21,388,506,176,28,388,506,176,28,187104.6835093,187104.6835093,slow,MaskState.CONFIRMED,22,26,0.2193,2181300675845568811|506380496262980064|7161075320254475660|9113298210619666480|506382038542115060,474,0,0.0,0.0,0.0,0.0,0.2193,0.3693,0.15,0.3429,0.6432,0.3816,0.7631,1,0.125,0.0,1.0,3,0.0521,0.7206,0.5588,0.9077
187105.363796,270,22,488,500,144,24,488,500,144,24,187104.7975248,187104.7975248,slow,MaskState.CONFIRMED,23,18,0.2367,19842330120830976|6800258825579347968|16095688456472051712|8718054619613191939|221400929721449983,482,0,0.0,0.0,0.0,0.0,0.2367,0.3867,0.15,0.3612,0.7043,0.375,0.75,1,0.125,0.0,1.0,3,0.056,0.7599,0.5819,0.7165
187105.363796,270,23,1026,250,88,36,1026,250,88,36,187103.3450013,187103.3450013,slow,MaskState.CONFIRMED,18,82,0.2043,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|36170500689757942,418,0,0.0,0.0,0.0,0.0,0.2043,0.3043,0.1,0.1538,0.0138,0.5159,0.9682,4,0.5,0.0,1.0,3,0.0626,0.8256,0.2525,0.8347
187105.363796,270,24,314,326,20,10,314,326,20,10,187104.0629158,187103.189447,fast,MaskState.CONFIRMED,17,58,1.0,4341080880366863303|1593744988657926593|8680824879131657871|16493554438828585337|14538113564610323184,442,0,0.0,0.0,0.0,0.0,0.1205,0.3705,0.25,0.4,0.8335,0.3889,0.7778,1,0.125,0.0,1.0,3,0.1265,0.5346,0.4365,0.769
187105.363796,270,25,536,438,50,14,536,438,50,14,187104.9840925,187104.9840925,slow,MaskState.CONFIRMED,16,8,0.4542,4828781595857454855|16352835164606357728|10341251562697361155|16208719976531554544|2235984300842878727,492,0,0.0,0.0,0.0,0.0,0.4542,0.5542,0.1,0.22,0.2341,0.2,0.4,2,0.25,1.0,1.0,3,0.0457,0.6571,0.5305,0.8812
187105.363796,270,28,304,414,62,24,304,414,62,24,187105.2484244,187104.9840925,fast,MaskState.CONFIRMED,4,0,1.0,8114374296996098920|14359235255391554825|2234782321317537135|1946513181831145772,500,0,0.0,0.0,0.0,0.0,0.1826,0.2826,0.1,0.2115,0.2059,0.2546,0.5093,2,0.25,0.0,1.0,3,0.0353,0.5528,0.6384,0.774
187105.412068,271,0,740,486,130,22,740,486,130,22,187105.150317,187105.150317,slow,MaskState.CONFIRMED,38,0,0.2648,33916078958475776|6989260061742071808|18374403900821209088|18230288712745353216|9169183916177752318,500,0,-1528.054,12.032,-288.766,-12.032,0.2648,0.4148,0.15,0.3926,0.8088,0.3643,0.7286,1,0.125,0.0,1.0,3,0.0596,0.7956,0.6284,0.6989
187105.412068,271,1,1280,440,118,22,1280,440,118,22,187098.4128231,187097.4346631,fast,MaskState.CONFIRMED,16,245,1.0,18297399608333008719|18295279749914128327|18295279749914128327|18294857537465843655|17610380762851278671,255,0,0.0,0.0,0.0,0.0,0.2649,0.4149,0.15,0.4074,0.8582,0.3394,0.6788,1,0.125,0.0,1.0,3,0.0473,0.6733,0.6747,0.6986
187105.412068,271,5,436,446,50,12,436,446,50,12,187104.0629158,187104.0629158,slow,MaskState.CONFIRMED,32,54,0.4319,3450497994305727247|16493420358744809984|16493420324653508128|8102100185764533008|10426036239932507686,446,0,0.0,0.0,0.0,0.0,0.4319,0.5319,0.1,0.225,0.2507,0.2024,0.4048,2,0.25,0.898,1.0,3,0.0394,0.594,0.5897,0.7981
187105.412068,271,10,108,454,164,52,108,454,164,52,187099.5891727,187099.5891727,slow,MaskState.CONFIRMED,23,200,0.2227,71722169687775744|71209719656545280|70046557149264896|18446744072635809792|225638356934000639,300,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
187105.412068,271,12,1244,510,158,26,1244,510,158,26,187099.4290503,187099.4290503,slow,MaskState.CONFIRMED,18,205,0.2006,868638383805636607|1080863910571016191|1080863910571016191|1742893983568297727|361700846943101951,295,0,0.0,0.0,0.0,0.0,0.2006,0.3506,0.15,0.317,0.557,0.3552,0.7103,1,0.125,0.0,1.0,3,0.0441,0.6412,0.6255,0.6654
187105.412068,271,13,1574,472,108,28,1574,472,108,28,187100.1000818,187099.1956586,fast,MaskState.CONFIRMED,13,188,1.0,362266897846173695|362266897846173695|362266897846173695|362266897846173695|362266897846173695,312,0,0.0,0.0,0.0,0.0,0.1616,0.3116,0.15,0.2925,0.4756,0.505,0.99,1,0.125,0.0,1.0,3,0.1118,0.6822,0.2683,0.8399
187105.412068,271,17,142,266,52,12,142,266,52,12,187105.150317,187105.150317,slow,MaskState.CONFIRMED,38,0,0.4662,4229842824810287|3108369496536056|2898270498427076464|506381209866536935|4556263603724031900,500,0,0.0,0.0,0.0,0.0,0.4662,0.5662,0.1,0.1667,0.0565,0.2841,0.5682,3,0.375,0.7959,1.0,3,0.0528,0.7282,0.9091,0.8139
187105.412068,271,18,614,448,50,14,614,448,50,14,187103.8547961,187103.8547961,slow,MaskState.CONFIRMED,15,61,0.4296,14844874223807171615|14846000123714014238|663054769552069505|4150368244619118499|5837055872725618461,439,0,0.0,0.0,0.0,0.0,0.4296,0.5296,0.1,0.24,0.3007,0.1619,0.3238,2,0.25,1.0,1.0,3,0.0405,0.6045,0.365,0.8014
187105.412068,271,19,334,316,36,10,334,316,36,8,187103.3846512,187102.5050278,fast,MaskState.CONFIRMED,15,90,1.0,2026195965935488020|2026195965935488020|2026195965935488532|2170240783379620884|1877454652819911990,410,0,0.0,0.0,0.0,0.0,0.1484,0.3984,0.25,0.3846,0.7823,0.3571,0.7143,1,0.125,0.0,1.0,2,0.0867,0.9327,0.4762,0.7693
187105.412068,271,21,388,506,176,28,388,506,176,28,187104.6835093,187104.6835093,slow,MaskState.CONFIRMED,22,27,0.2193,2181300675845568811|506380496262980064|7161075320254475660|9113298210619666480|506382038542115060,473,0,0.0,0.0,0.0,0.0,0.2193,0.3693,0.15,0.3429,0.6432,0.3816,0.7631,1,0.125,0.0,1.0,3,0.0521,0.7206,0.5588,0.9077
187105.412068,271,22,488,500,144,24,488,500,144,24,187104.7975248,187104.7975248,slow,MaskState.CONFIRMED,23,19,0.2367,19842330120830976|6800258825579347968|16095688456472051712|8718054619613191939|221400929721449983,481,0,0.0,0.0,0.0,0.0,0.2367,0.3867,0.15,0.3612,0.7043,0.375,0.75,1,0.125,0.0,1.0,3,0.056,0.7599,0.5819,0.7165
187105.412068,271,23,1026,250,88,36,1026,250,88,36,187103.3450013,187103.3450013,slow,MaskState.CONFIRMED,18,83,0.2043,9277684573910070784|9277684573910070784|9277684573910070784|9277684573910070784|36170500689757942,417,0,0.0,0.0,0.0,0.0,0.2043,0.3043,0.1,0.1538,0.0138,0.5159,0.9682,4,0.5,0.0,1.0,3,0.0626,0.8256,0.2525,0.8347
187105.412068,271,24,314,326,20,10,314,326,20,10,187104.0629158,187103.189447,fast,MaskState.CONFIRMED,17,59,1.0,4341080880366863303|1593744988657926593|8680824879131657871|16493554438828585337|14538113564610323184,441,0,0.0,0.0,0.0,0.0,0.1205,0.3705,0.25,0.4,0.8335,0.3889,0.7778,1,0.125,0.0,1.0,3,0.1265,0.5346,0.4365,0.769
187105.412068,271,25,520,434,46,16,520,434,46,16,187105.150317,187105.150317,slow,MaskState.CONFIRMED,17,0,0.3815,16352835164606357728|10341251562697361155|16208719976531554544|2235984300842878727|4553033390566084366,500,0,-96.255,-24.064,-24.064,12.032,0.3815,0.5315,0.15,0.1759,0.0873,0.2018,0.4035,2,0.25,1.0,1.0,3,0.028,0.4801,0.672,0.838
187105.412068,271,28,256,410,72,24,256,410,72,24,187105.150317,187105.150317,slow,MaskState.CONFIRMED,5,0,0.2089,8114374296996098920|14359235255391554825|2234782321317537135|1946513181831145772|16645375020530437385,500,0,-288.766,-24.064,60.16,0.0,0.2089,0.3089,0.1,0.2065,0.189,0.2531,0.5062,4,0.5,0.0,1.0,3,0.0331,0.5312,0.5371,0.7607
187105.438466,273,0,675,486,117,21,740,486,130,22,187105.150317,187105.150317,slow,MaskState.CONFIRMED,38,1,0.2648,33916078958475776|6989260061742071808|18374403900821209088|18230288712745353216|9169183916177752318,499,0,-1528.054,12.032,-288.766,-12.032,0.2648,0.4148,0.15,0.3926,0.8088,0.3643,0.7286,1,0.125,0.0,1.0,3,0.0596,0.7956,0.6284,0.6989
187105.438466,273,1,1280,440,118,22,1280,440,118,22,187098.4128231,187097.4346631,fast,MaskState.CONFIRMED,16,246,1.0,18297399608333008719|18295279749914128327|18295279749914128327|18294857537465843655|17610380762851278671,254,0,0.0,0.0,0.0,0.0,0.2649,0.4149,0.15,0.4074,0.8582,0.3394,0.6788,1,0.125,0.0,1.0,3,0.0473,0.6733,0.6747,0.6986
187105.438466,273,5,436,446,50,12,436,446,50,12,187104.0629158,187104.0629158,slow,MaskState.CONFIRMED,32,55,0.4319,3450497994305727247|16493420358744809984|16493420324653508128|8102100185764533008|10426036239932507686,445,0,0.0,0.0,0.0,0.0,0.4319,0.5319,0.1,0.225,0.2507,0.2024,0.4048,2,0.25,0.898,1.0,3,0.0394,0.594,0.5897,0.7981
187105.438466,273,10,108,454,164,52,108,454,164,52,187099.5891727,187099.5891727,slow,MaskState.CONFIRMED,23,201,0.2227,71722169687775744|71209719656545280|70046557149264896|18446744072635809792|225638356934000639,299,0,0.0,0.0,0.0,0.0,0.2227,0.3227,0.1,0.1632,0.0449,0.3027,0.6054,6,0.75,0.0,1.0,3,0.0307,0.5065,0.4495,0.925
187105.438466,273,12,1244,510,158,26,1244,510,158,26,187099.4290503,187099.4290503,slow,MaskState.CONFIRMED,18,206,0.2006,868638383805636607|1080863910571016191|1080863910571016191|1742893983568297727|361700846943101951,294,0,0.0,0.0,0.0,0.0,0.2006,0.3506,0.15,0.317,0.557,0.3552,0.7103,1,0.125,0.0,1.0,3,0.0441,0.6412,0.6255,0.6654
187105.438466,273,13,1574,472,108,28,1574,472,108,28,187100.1000818,187099.1956586,fast,MaskState.CONFIRMED,13,189,1.0,362266897846173695|362266897846173695|362266897846173695|362266897846173695|362266897846173695,311,0,0.0,0.0,0.0,0.0,0.1616,0.3116,0.15,0.2925,0.4756,0.505,0.99,1,0.125,0.0,1.0,3,0.1118,0.6822,0.2683,0.8399
187105.438466,273,17,142,266,52,12,142,266,52,12,187105.150317,187105.150317,slow,MaskState.CONFIRMED,38,1,0.4662,4229842824810287|3108369496536056|2898270498427076464|506381209866536935|4556263603724031900,499,0,0.0,0.0,0.0,0.0,0.4662,0.5662,0.1,0.1667,0.0565,0.2841,0.5682,3,0.375,0.7959,1.0,3,0.0528,0.7282,0.9091,0.8139
187105.438466,273,18,614,448,50,14,614,448,50,14,187103.8547961,187103.8547961,slow,MaskState.CONFIRMED,15,62,0.4296,14844874223807171615|14846000123714014238|663054769552069505|4150368244619118499|5837055872725618461,438,0,0.0,0.0,0.0,0.0,0.4296,0.5296,0.1,0.24,0.3007,0.1619,0.3238,2,0.25,1.0,1.0,3,0.0405,0.6045,0.365,0.8014
