timestamp,frame_id,capture_wait_ms,slow_poll_ms,match_ms,fast_poll_ms,predict_ms,blur_ms,send_ms,detect_age_ms,fast_age_ms,mask_age_avg_ms,slow_updated,fast_updated,predicted,mask_count,loop_ms
189452.808039,277,0.94,0.017,0.001,9.56,0.664,7.928,0.005,0.0,66.55,1123.44,0,1,1,10,34.665
189452.843417,278,0.292,0.006,0.0,0.005,0.079,9.671,0.004,0.0,0.0,1158.82,0,0,1,10,23.182
189452.867171,279,0.669,0.007,0.0,1.512,0.116,5.927,0.003,0.0,75.85,1177.59,0,1,1,10,25.983
189452.894015,280,0.396,0.029,0.001,0.013,0.359,5.885,0.006,0.0,0.0,1204.44,0,0,1,10,23.55
189452.91846,281,1.317,0.012,0.001,4.357,0.145,13.391,0.002,0.0,100.43,1226.21,0,1,1,10,45.689
189452.972411,282,0.339,0.012,0.0,0.004,0.129,9.717,0.004,0.0,0.0,1280.16,0,0,1,10,19.151
189452.992629,283,0.994,1.053,9.996,0.002,0.133,14.733,0.004,268.99,0.0,1039.43,1,0,1,11,47.23
189453.040815,285,1.297,0.011,0.001,0.017,0.122,4.278,0.005,0.0,91.09,1081.81,0,1,1,11,25.297
189453.08176,286,1.202,0.01,0.0,0.01,0.096,6.862,0.002,0.0,107.62,1122.76,0,1,1,11,22.733
189453.10501,287,0.38,0.007,0.0,0.002,0.08,8.17,0.01,0.0,0.0,1146.01,0,0,1,11,21.695
189453.152674,288,0.391,0.006,0.001,0.003,0.128,3.464,0.003,0.0,0.0,1190.8,0,0,1,11,18.403
189453.171645,289,0.275,0.007,0.0,5.94,0.411,6.057,0.003,0.0,68.72,1203.77,0,1,1,11,30.842
189453.20329,290,0.294,0.61,7.263,0.003,0.203,5.811,0.014,240.01,0.0,1201.76,1,0,1,11,27.593
189453.232499,291,0.519,0.009,0.001,2.879,0.074,7.158,0.002,0.0,62.53,1224.87,0,1,1,11,28.223
189453.261341,292,0.297,0.005,0.001,0.709,0.071,4.02,0.002,0.0,63.08,1251.14,0,1,1,11,17.668
189453.317695,293,0.269,0.012,0.001,5.205,0.127,5.709,0.008,0.0,58.68,1301.97,0,1,1,11,27.575
189453.374416,295,0.464,0.017,0.001,11.347,0.065,4.749,0.006,0.0,59.45,1353.61,0,1,1,11,35.555
189453.41896,297,0.536,0.491,13.982,0.002,0.132,6.741,0.005,253.26,0.0,1398.15,1,0,1,11,30.692
189453.450261,298,0.274,0.011,0.0,3.343,0.148,5.288,0.002,0.0,44.34,1421.19,0,1,1,11,24.672
189453.48414,299,0.305,0.014,0.0,0.007,0.142,4.631,0.009,0.0,0.0,1455.06,0,0,1,11,15.021
189453.519901,300,0.399,0.806,3.859,0.001,0.118,4.421,0.004,170.9,0.0,1490.82,1,0,1,11,32.372
189453.553199,301,0.394,0.018,0.0,2.313,0.117,14.086,0.005,0.0,110.61,1520.79,0,1,1,11,37.836
189453.592812,302,0.51,0.024,0.001,3.245,0.165,17.573,0.007,0.0,116.59,1557.34,0,1,1,11,41.667
189453.635455,303,0.487,0.008,0.001,8.414,0.236,4.886,0.003,0.0,86.37,1593.36,0,1,1,11,38.504
189453.676388,304,0.751,0.012,0.001,0.004,0.148,8.98,0.004,0.0,0.0,1634.3,0,0,1,11,25.127
189453.70229,305,1.118,0.007,0.001,0.846,0.103,14.366,0.003,0.0,119.64,1657.15,0,1,1,11,35.785
189453.738879,306,1.489,1.226,5.056,0.003,0.168,7.737,0.002,280.11,0.0,1542.3,1,0,1,12,38.246
189453.777724,308,0.741,0.007,0.001,2.113,0.218,4.932,0.004,0.0,113.85,1586.03,0,1,1,12,25.531
189453.825489,309,0.641,0.013,0.001,0.006,0.134,7.488,0.003,0.0,0.0,1628.37,0,0,1,12,24.512
189453.864387,310,0.613,0.012,0.001,3.887,0.236,9.931,0.004,0.0,90.57,1663.53,0,1,1,12,25.017
189453.890219,311,0.986,0.015,0.001,1.968,0.146,10.804,0.003,0.0,75.37,1685.95,0,1,1,12,33.105
189453.938672,312,1.073,0.005,0.0,0.956,0.109,12.536,0.005,0.0,96.39,1732.11,0,1,1,12,28.67
189453.968204,313,1.365,0.764,7.381,0.004,0.157,5.544,0.005,297.42,0.0,1751.54,1,0,1,12,33.976
189454.002889,315,0.39,0.019,0.001,3.702,0.127,9.606,0.006,0.0,126.24,1658.53,0,1,1,13,30.371
189454.060617,316,0.492,0.018,0.001,0.011,0.272,7.496,0.002,0.0,0.0,1710.82,0,0,1,13,31.695
189454.092902,317,0.651,0.007,0.001,2.007,0.11,3.678,0.002,0.0,95.0,1739.22,0,1,1,13,19.587
189454.113502,318,0.643,0.01,0.0,0.006,0.134,4.953,0.002,0.0,0.0,1759.82,0,0,1,13,30.896
189454.153526,319,0.907,0.011,0.0,2.49,0.115,3.78,0.003,0.0,90.87,1794.86,0,1,1,13,22.382
189454.176547,320,0.82,0.019,0.001,0.009,0.172,9.381,0.011,0.0,0.0,1817.88,0,0,1,13,31.051
189454.236811,321,0.738,0.008,0.001,0.006,0.113,5.078,0.004,0.0,0.0,1875.02,0,0,1,13,23.735
189454.261573,322,0.363,0.01,0.001,0.007,0.149,4.038,0.003,0.0,0.0,1899.78,0,0,1,13,22.638
189454.293792,323,1.026,0.011,0.001,3.646,0.074,4.374,0.003,0.0,121.93,1837.0,0,1,1,13,18.279
189454.312682,324,0.548,0.017,0.001,0.01,0.171,4.711,0.006,0.0,0.0,1855.89,0,0,1,13,28.801
189454.364993,325,0.764,0.01,0.001,5.052,0.176,6.597,0.006,0.0,116.52,1806.69,0,1,1,13,39.44
189454.405067,326,0.607,0.008,0.001,4.521,0.225,11.378,0.006,0.0,95.06,1837.29,0,1,1,13,41.1
189454.44863,328,0.632,0.02,0.001,0.009,0.359,5.572,0.008,0.0,0.0,1880.86,0,0,1,13,25.604
189454.475155,329,1.098,0.015,0.001,0.006,0.112,4.474,0.003,0.0,0.0,1907.38,0,0,1,13,25.843
189454.51399,330,0.611,0.013,0.0,7.513,0.195,11.565,0.006,0.0,129.15,1889.51,0,1,1,13,29.859
189454.544593,331,0.51,3.844,8.22,0.001,0.126,3.162,0.003,647.46,0.0,1798.89,1,0,1,13,29.166
189454.575413,333,1.478,0.017,0.001,4.967,0.14,3.731,0.003,0.0,89.14,1825.9,0,1,1,13,29.295
189454.626293,334,0.991,0.016,0.0,4.912,0.209,2.858,0.003,0.0,54.41,1870.2,0,1,1,13,27.515
189454.654616,335,0.861,3.875,2.728,0.002,0.154,6.014,0.009,182.61,0.0,1757.24,1,0,1,13,29.038
189454.708337,336,0.52,0.072,0.001,6.278,0.154,5.866,0.004,0.0,101.87,1790.24,0,1,1,13,34.543
189454.746469,338,1.022,0.011,0.001,0.006,0.153,3.732,0.002,0.0,0.0,1828.38,0,0,1,13,23.854
189454.810172,339,0.907,0.01,0.0,2.705,0.103,5.306,0.004,0.0,113.18,1885.12,0,1,1,13,30.002
189454.850253,340,0.708,0.01,0.0,0.005,0.121,6.239,0.003,0.0,0.0,1925.2,0,0,1,13,17.773
189454.869267,341,0.71,0.009,0.0,7.291,0.127,5.139,0.004,0.0,124.59,1940.54,0,1,1,13,31.503
189454.909886,342,0.605,0.007,0.001,0.005,0.125,9.971,0.003,0.0,0.0,1981.16,0,0,1,13,20.997
189454.931536,343,0.99,0.006,0.001,1.334,0.172,10.269,0.011,0.0,79.43,1994.55,0,1,1,13,33.979
189454.967172,344,0.537,0.603,0.005,0.003,0.26,5.345,0.003,239.09,0.0,2030.18,1,0,1,13,26.222
189454.994245,345,0.651,0.019,0.001,3.045,0.103,4.104,0.002,0.0,111.97,2054.93,0,1,1,13,24.606
189455.020283,346,0.476,0.011,0.001,0.008,0.155,10.368,0.005,0.0,0.0,2080.97,0,0,1,13,24.723
189455.097628,348,0.451,0.01,0.0,0.005,0.095,9.665,0.009,0.0,0.0,2151.01,0,0,1,13,34.065
189455.132626,349,1.03,0.01,0.001,1.573,0.175,4.876,0.002,0.0,136.87,2184.59,0,1,1,13,27.032
189455.168826,350,0.788,0.007,0.001,0.005,0.082,5.375,0.004,0.0,0.0,2220.79,0,0,1,13,13.558
189455.183202,351,0.525,0.681,0.002,0.001,0.185,3.982,0.003,201.77,0.0,2235.16,1,0,1,13,24.818
189455.236698,352,0.597,0.01,0.0,0.013,0.086,7.52,0.004,0.0,91.68,2288.66,0,1,1,13,28.057
189455.265754,353,1.08,0.01,0.001,0.005,0.128,9.378,0.003,0.0,0.0,2317.71,0,0,1,13,24.279
189455.300516,354,0.88,0.012,0.001,0.012,0.144,3.889,0.003,0.0,68.24,2352.48,0,1,1,13,13.009
189455.314347,355,0.534,0.497,0.001,0.001,0.115,6.661,0.004,157.44,0.0,2366.31,1,0,1,13,28.577
189455.358834,356,0.634,0.015,0.001,0.023,0.176,4.447,0.005,0.0,102.55,2410.8,0,1,1,13,21.917
189455.40064,357,0.323,0.008,0.0,0.009,0.087,10.538,0.003,0.0,91.63,2452.6,0,1,1,13,26.72
189455.428371,358,0.735,0.012,0.001,0.006,0.137,9.224,0.003,0.0,0.0,2480.33,0,0,1,13,22.863
189455.452134,359,0.827,0.295,0.001,0.001,0.125,5.721,0.005,162.13,0.0,2504.09,1,0,1,13,28.569
189455.500427,360,0.651,0.005,0.001,0.002,0.069,7.373,0.005,0.0,0.0,2552.39,0,0,1,13,30.342
189455.531691,361,0.807,0.014,0.001,0.014,0.132,5.78,0.004,0.0,111.25,2583.65,0,1,1,13,26.144
189455.558765,362,0.971,0.004,0.0,0.003,0.066,6.255,0.003,0.0,0.0,2610.73,0,0,1,13,20.253
189455.579594,363,0.695,4.358,0.005,0.001,0.178,9.988,0.004,146.55,0.0,2631.55,1,0,1,13,29.482
189455.610261,364,0.529,0.01,0.001,0.011,0.119,8.837,0.004,0.0,64.89,2662.22,0,1,1,13,26.959
189455.658411,365,0.628,0.01,0.0,0.005,0.102,5.392,0.002,0.0,0.0,2710.37,0,0,1,13,19.283
189455.678393,366,0.731,0.01,0.001,0.008,0.118,6.392,0.004,0.0,70.77,2730.35,0,1,1,13,23.255
189455.727562,367,0.59,0.009,0.001,0.012,0.118,11.462,0.005,0.0,79.53,2662.1,0,1,1,13,28.131
189455.764198,368,0.607,0.006,0.001,0.005,0.095,4.964,0.002,0.0,0.0,2698.74,0,0,1,13,12.243
189455.793884,369,0.384,0.01,0.001,0.007,0.133,8.338,0.002,0.0,0.0,2728.42,0,0,1,13,23.072
189455.82568,370,0.639,0.214,5.058,0.002,0.147,8.498,0.003,162.03,0.0,2662.03,1,0,1,13,29.277
189455.855643,371,0.692,0.019,0.001,0.031,0.218,6.663,0.004,0.0,43.57,2692.0,0,1,1,13,24.445
189455.898715,372,0.69,0.012,0.001,0.007,0.17,10.868,0.005,0.0,0.0,2735.07,0,0,1,13,30.96
189455.931989,374,0.832,2.654,1.956,0.002,0.098,9.229,0.002,172.51,0.0,2768.34,1,0,1,13,36.834
189455.979437,375,0.82,0.006,0.001,0.009,0.095,9.716,0.003,0.0,131.43,2815.79,0,1,1,13,22.471
189456.002521,376,0.674,0.015,0.002,0.024,0.236,8.528,0.004,0.0,71.22,2838.87,0,1,1,13,29.835
189456.053563,377,0.686,0.26,0.001,0.001,0.09,5.919,0.005,176.03,0.0,2889.92,1,0,1,13,25.649
189456.079902,378,0.641,0.011,0.001,0.013,0.159,8.82,0.004,0.0,115.61,2916.25,0,1,1,13,24.704
189456.119766,379,0.79,0.006,0.0,0.003,0.071,6.306,0.006,0.0,0.0,2956.12,0,0,1,13,28.585
189456.170308,380,0.501,9.311,4.363,0.004,0.24,5.153,0.003,185.03,0.0,2979.8,1,0,1,13,35.794
189456.208874,382,0.655,0.007,0.0,0.01,0.101,9.745,0.003,0.0,92.97,3018.37,0,1,1,13,23.0
189456.268154,383,0.733,0.005,0.001,0.003,0.071,5.659,0.006,0.0,0.0,3077.65,0,0,1,13,24.841
189456.294077,384,0.822,0.016,0.001,0.012,0.16,4.572,0.003,0.0,86.13,3103.57,0,1,1,13,19.656
189456.314377,385,0.543,0.333,8.101,0.003,0.154,4.315,0.003,219.4,0.0,2421.14,1,0,1,13,42.91
189456.370995,386,0.774,0.011,0.001,0.016,0.139,9.237,0.008,0.0,110.15,2473.51,0,1,1,13,19.979
189456.392052,387,0.537,0.013,0.001,0.014,0.158,14.153,0.002,0.0,84.82,2494.56,0,1,1,13,29.805
189456.42265,389,0.579,0.029,0.001,0.014,0.269,10.334,0.006,0.0,0.0,2525.16,0,0,1,13,34.626
189456.458163,390,0.773,0.007,0.001,0.009,0.102,7.272,0.003,0.0,105.72,2560.67,0,1,1,13,24.152
189456.483889,392,0.687,0.013,0.001,0.006,0.138,10.089,0.002,0.0,0.0,2586.4,0,0,1,13,27.136
189456.534514,393,0.512,0.012,0.001,0.006,0.124,12.93,0.005,0.0,0.0,2637.02,0,0,1,13,26.552
189456.562533,394,0.646,0.005,0.0,0.006,0.067,5.218,0.003,0.0,84.83,2665.04,0,1,1,13,20.964
189456.584104,395,0.664,0.272,6.72,0.001,0.112,4.352,0.006,295.38,0.0,2505.91,1,0,1,13,31.996
189456.629234,396,0.906,0.014,0.001,0.023,0.135,5.526,0.002,0.0,81.62,2550.17,0,1,1,13,18.019
189456.647936,397,0.541,0.018,0.001,0.007,0.156,12.09,0.005,0.0,0.0,2568.88,0,0,1,13,30.888
189456.687423,398,0.668,0.009,0.001,0.011,0.146,10.824,0.003,0.0,79.52,2608.36,0,1,1,13,22.12
189456.710176,399,0.556,0.005,0.0,0.008,0.109,10.447,0.003,0.0,66.9,2631.12,0,1,1,13,23.577
189456.797976,401,0.731,0.009,0.001,0.017,0.173,8.884,0.002,0.0,121.22,1951.56,0,1,1,14,30.452
189456.839019,402,0.94,0.004,0.0,0.003,0.074,10.588,0.003,0.0,0.0,1992.6,0,0,1,14,21.656
189456.86141,403,0.562,0.01,0.0,0.014,0.194,5.164,0.004,0.0,154.48,2014.99,0,1,1,14,25.759
189456.88829,404,0.554,0.004,0.0,0.003,0.066,3.717,0.002,0.0,0.0,2041.87,0,0,1,14,18.375
189456.907293,405,1.038,0.012,0.001,2.941,0.117,7.339,0.002,0.0,84.49,2056.27,0,1,1,14,29.215
189456.953993,406,0.538,0.005,0.0,2.664,0.098,7.356,0.003,0.0,82.85,2099.51,0,1,1,14,28.397
189456.983168,407,0.672,0.375,1.613,0.004,0.133,6.462,0.002,292.27,0.0,1987.0,1,0,1,15,27.141
189457.01158,408,0.878,0.017,0.001,2.679,0.064,8.207,0.003,0.0,65.2,2010.4,0,1,1,15,32.3
189457.044497,409,0.531,0.011,0.001,1.776,0.113,4.152,0.003,0.0,68.6,2041.35,0,1,1,15,25.796
189457.079912,410,0.717,0.005,0.0,0.003,0.077,12.032,0.003,0.0,0.0,2076.76,0,0,1,15,20.298
189457.122724,411,0.506,0.006,0.0,0.003,0.077,5.913,0.004,0.0,0.0,2115.93,0,0,1,15,22.129
189457.14561,412,0.461,1.28,1.708,0.001,0.061,10.149,0.002,221.35,0.0,2120.09,1,0,1,15,38.146
189457.184778,413,0.564,0.014,0.001,3.515,0.149,11.747,0.002,0.0,113.39,2169.16,0,1,1,15,33.389
189457.218823,414,0.48,0.009,0.001,1.752,0.106,5.336,0.003,0.0,75.87,2193.66,0,1,1,15,26.866
189457.257996,415,1.124,0.01,0.001,0.006,0.131,4.178,0.003,0.0,0.0,2232.83,0,0,1,15,13.585
189457.281039,416,1.052,0.005,0.0,3.678,0.09,5.277,0.004,0.0,101.93,2251.05,0,1,1,15,19.745
189457.315386,417,0.818,0.008,0.001,0.005,0.131,13.236,0.007,0.0,0.0,2285.4,0,0,1,15,31.33
189457.348544,418,0.488,3.715,3.764,0.001,0.108,12.34,0.007,222.39,0.0,2297.7,1,0,1,15,42.236
189457.392176,420,0.834,0.011,0.001,1.498,0.096,4.339,0.003,0.0,122.48,2345.72,0,1,1,15,21.389
189457.41743,421,0.442,0.012,0.001,3.018,0.095,4.357,0.004,0.0,76.06,2298.96,0,1,1,15,26.15
189457.454824,422,0.612,0.007,0.001,0.005,0.169,11.673,0.003,0.0,0.0,2336.35,0,0,1,15,22.182
189457.47778,423,0.395,0.184,1.588,0.001,0.095,5.331,0.005,187.23,0.0,2302.52,1,0,1,15,24.145
189457.524715,424,0.645,0.009,0.001,4.191,0.073,9.156,0.003,0.0,87.73,2306.8,0,1,1,15,30.266
189457.555766,425,0.328,0.011,0.001,0.006,0.134,10.521,0.006,0.0,0.0,2337.85,0,0,1,15,26.064
189457.590509,426,0.373,0.013,0.0,2.295,0.161,6.4,0.004,0.0,119.97,2361.74,0,1,1,15,17.668
189457.618884,427,0.414,1.058,0.004,0.001,0.192,4.274,0.005,191.23,0.0,2390.12,1,0,1,15,20.493
189457.662415,428,0.379,0.008,0.001,0.006,0.143,2.687,0.003,0.0,0.0,2364.05,0,0,1,15,17.377
189457.688592,429,0.367,0.009,0.001,3.395,0.07,12.446,0.002,0.0,87.89,2376.07,0,1,1,15,26.864
189457.716367,430,0.466,0.236,0.001,0.001,0.132,7.157,0.002,155.91,0.0,2403.85,1,0,1,15,22.879
189457.748194,431,0.352,0.014,0.001,1.82,0.11,4.055,0.012,0.0,106.61,2432.95,0,1,1,15,15.765
189457.779286,432,0.91,0.007,0.002,0.005,0.356,5.273,0.004,0.0,0.0,2464.04,0,0,1,15,23.438
189457.829965,433,0.411,0.257,0.89,0.001,0.093,8.592,0.002,166.51,0.0,2502.44,1,0,1,15,25.844
189457.857465,434,0.476,0.01,0.001,1.389,0.133,9.961,0.005,0.0,91.03,2529.95,0,1,1,15,26.761
189457.884998,435,0.295,0.016,0.001,0.008,0.18,3.452,0.004,0.0,0.0,2557.48,0,0,1,15,20.052
189457.91485,436,0.307,0.012,0.001,2.349,0.163,7.731,0.004,0.0,102.35,2588.21,0,1,1,15,24.488
189457.948931,437,0.604,1.075,2.704,0.002,0.134,6.724,0.006,190.86,0.0,2558.18,1,0,1,15,21.821
189457.971547,438,0.359,0.025,0.001,0.037,0.248,6.836,0.007,0.0,97.59,2579.78,0,1,1,15,25.459
189458.007668,439,0.534,0.005,0.001,0.008,0.092,18.005,0.007,0.0,106.54,2615.9,0,1,1,15,24.548
189458.056512,440,0.384,0.816,1.773,0.001,0.101,7.903,0.004,135.41,0.0,2572.97,1,0,1,15,25.151
189458.091211,441,0.69,0.007,0.0,0.012,0.081,8.341,0.003,0.0,56.35,2607.67,0,1,1,15,19.859
189458.111822,442,0.277,0.023,0.001,0.01,0.18,7.325,0.005,0.0,0.0,2628.28,0,0,1,15,27.882
189458.1625,443,0.324,0.011,0.0,0.025,0.158,9.958,0.009,0.0,92.8,2633.76,0,1,1,15,25.077
189458.199365,444,0.627,0.025,0.001,0.01,0.409,6.68,0.015,0.0,0.0,2670.63,0,0,1,15,18.815
189458.219884,445,0.632,0.009,0.001,0.012,0.12,9.693,0.005,0.0,112.16,2691.14,0,1,1,15,34.427
189458.263353,446,0.443,0.836,5.873,0.004,0.227,7.171,0.007,162.71,0.0,2711.74,1,0,1,15,24.605
189458.288964,447,0.309,0.018,0.001,0.024,0.179,4.613,0.005,0.0,112.02,2737.08,0,1,1,15,21.363
189458.320211,448,0.341,0.009,0.001,0.023,0.16,5.213,0.006,0.0,75.84,2768.32,0,1,1,15,17.756
189458.378173,449,0.431,0.007,0.001,0.009,0.133,5.724,0.017,0.0,96.62,2826.28,0,1,1,15,23.042
189458.401981,450,0.313,0.01,0.0,0.005,0.095,5.897,0.003,0.0,0.0,2850.09,0,0,1,15,21.419
189458.424502,451,0.427,0.006,0.0,0.005,0.097,5.614,0.003,0.0,0.0,2872.61,0,0,1,15,20.847
189458.446227,452,0.522,0.838,4.361,0.004,0.3,6.919,0.002,213.11,0.0,2882.56,1,0,1,15,26.534
189458.484201,453,0.295,0.011,0.001,0.016,0.185,4.466,0.005,0.0,176.06,2920.53,0,1,1,15,14.308
189458.511386,454,0.279,0.013,0.001,0.012,0.121,8.144,0.006,0.0,77.24,2947.72,0,1,1,15,24.967
189458.564861,455,0.355,0.008,0.001,0.005,0.132,7.857,0.004,0.0,0.0,3001.19,0,0,1,15,25.054
189458.592202,457,0.295,0.005,0.001,0.007,0.093,3.266,0.003,0.0,84.95,3028.53,0,1,1,15,15.262
189458.654924,458,0.369,0.012,0.001,0.06,0.13,8.074,0.004,0.0,93.73,3055.3,0,1,1,15,23.21
189458.687052,459,0.285,0.013,0.001,0.021,0.18,5.56,0.006,0.0,95.92,3087.43,0,1,1,15,14.074
189458.710253,460,0.286,2.577,1.475,0.002,0.12,3.931,0.003,125.01,0.0,2863.0,1,0,1,15,16.286
189458.761464,461,0.354,0.008,0.001,0.006,0.111,10.477,0.003,0.0,0.0,2913.92,0,0,1,15,24.942
189458.78723,462,0.309,0.006,0.0,0.009,0.098,3.945,0.002,0.0,84.98,2939.69,0,1,1,15,17.198
189458.805029,463,0.326,0.009,0.001,0.005,0.105,10.448,0.003,0.0,0.0,2957.49,0,0,1,15,27.582
189458.841157,464,0.539,0.007,0.001,0.012,0.117,3.469,0.003,0.0,89.19,2993.62,0,1,1,15,10.891
189458.894558,465,0.483,0.007,0.001,0.013,0.107,8.411,0.003,0.0,93.4,2810.31,0,1,1,15,24.263
189458.919501,466,0.28,0.033,0.001,0.012,0.262,4.012,0.002,0.0,0.0,2835.26,0,0,1,15,21.055
189458.950387,467,0.35,0.017,0.001,0.015,0.137,4.476,0.004,0.0,119.53,2866.14,0,1,1,15,14.35
189458.986316,468,0.324,0.009,0.001,0.007,0.099,6.952,0.002,0.0,0.0,2902.07,0,0,1,15,21.058
189459.017011,469,0.333,0.02,0.0,0.024,0.181,5.621,0.003,0.0,75.28,2932.77,0,1,1,15,16.026
189459.043247,470,0.309,0.026,0.001,0.006,0.198,6.687,0.004,0.0,0.0,2959.0,0,0,1,15,15.342
189459.059471,471,0.311,0.289,3.161,0.002,0.083,9.164,0.004,241.3,0.0,2532.59,1,0,1,15,28.072
189459.105291,472,0.37,0.014,0.001,0.012,0.139,5.411,0.002,0.0,62.76,2577.73,0,1,1,15,17.673
189459.155262,473,0.299,0.009,0.001,0.005,0.132,8.592,0.005,0.0,0.0,2627.7,0,0,1,15,25.512
189459.189564,474,0.291,0.011,0.001,0.017,0.151,3.805,0.009,0.0,92.4,2662.0,0,1,1,15,15.842
189459.217035,475,0.451,2.585,8.066,0.002,0.116,9.538,0.004,167.6,0.0,2670.94,1,0,1,15,30.29
189459.248685,476,0.304,0.012,0.001,0.021,0.142,3.141,0.005,0.0,105.72,2702.59,0,1,1,15,16.844
189459.281898,477,0.42,0.012,0.001,0.009,0.123,4.689,0.003,0.0,0.0,2735.8,0,0,1,15,18.943
189459.301522,478,0.337,0.01,0.001,0.014,0.207,9.713,0.008,0.0,84.69,2755.42,0,1,1,15,29.216
189459.348029,479,0.315,0.005,0.001,0.003,0.1,9.01,0.002,0.0,0.0,2801.93,0,0,1,15,22.566
189459.372498,480,0.515,0.01,0.0,0.012,0.113,6.681,0.005,0.0,73.51,2826.4,0,1,1,15,24.901
189459.398262,481,0.329,0.005,0.001,0.003,0.132,5.131,0.004,0.0,0.0,2852.16,0,0,1,15,23.461
189459.434211,483,0.743,0.704,3.314,0.001,0.136,8.749,0.009,263.68,0.0,2813.03,1,0,1,15,21.513
189459.472691,484,0.343,0.007,0.001,0.01,0.071,8.271,0.006,0.0,39.7,2851.51,0,1,1,15,22.721
189459.512945,485,0.436,0.288,5.125,0.001,0.082,4.867,0.007,139.91,0.0,2885.18,1,0,1,15,27.029
189459.550516,486,0.267,0.013,0.001,0.019,0.17,4.224,0.003,0.0,82.08,2922.75,0,1,1,15,14.613
189459.583095,487,0.41,0.013,0.0,0.005,0.15,3.543,0.002,0.0,0.0,2955.33,0,0,1,15,18.572
189459.60253,488,0.317,0.021,0.0,0.025,0.156,7.581,0.002,0.0,93.79,2974.77,0,1,1,15,24.334
189459.627514,489,0.267,0.447,1.943,0.001,0.088,5.916,0.004,172.38,0.0,2985.4,1,0,1,15,23.244
189459.686274,490,0.538,0.011,0.001,0.007,0.149,3.989,0.002,0.0,0.0,3043.38,0,0,1,15,17.872
189459.704997,491,0.312,0.008,0.001,0.005,0.119,8.02,0.011,0.0,0.0,3062.1,0,0,1,15,24.442
189459.745357,492,0.278,0.47,2.804,0.002,0.119,7.353,0.004,137.46,0.0,3080.25,1,0,1,15,29.641
189459.78416,493,0.307,0.009,0.001,0.013,0.14,2.993,0.003,0.0,80.96,3118.03,0,1,1,15,12.794
189459.813079,494,0.335,0.009,0.0,0.012,0.128,9.783,0.006,0.0,71.03,3146.94,0,1,1,15,25.278
189459.83988,495,0.285,2.955,2.104,0.002,0.13,6.462,0.004,109.25,0.0,3152.01,1,0,1,15,25.199
189459.878075,496,0.342,0.017,0.0,0.007,0.232,5.637,0.01,0.0,0.0,3190.21,0,0,1,15,19.503
189459.92002,497,0.346,0.01,0.001,0.059,0.16,3.619,0.002,0.0,84.69,3232.15,0,1,1,15,19.684
189459.948388,498,0.323,0.009,0.001,0.004,0.107,8.577,0.005,0.0,0.0,3260.52,0,0,1,15,16.875
189459.990548,499,0.447,0.007,0.001,0.013,0.112,3.13,0.002,0.0,116.03,3294.32,0,1,1,15,15.509
189460.015719,500,0.544,0.019,0.001,0.026,0.16,6.759,0.003,0.0,78.75,3319.5,0,1,1,15,23.315
189460.03984,501,0.381,0.012,0.0,0.006,0.123,7.74,0.003,0.0,0.0,3343.62,0,0,1,15,24.586
189460.073782,502,0.38,1.593,0.002,0.001,0.126,8.193,0.004,142.95,0.0,3377.56,1,0,1,15,18.553
189460.093124,503,0.308,0.006,0.001,0.01,0.099,6.525,0.004,0.0,57.72,3396.9,0,1,1,15,18.361
189460.136768,504,0.36,0.014,0.0,0.016,0.13,4.017,0.003,0.0,73.79,3440.54,0,1,1,15,19.486
189460.173929,505,0.382,0.719,0.002,0.002,0.219,4.675,0.004,94.95,0.0,3477.71,1,0,1,15,20.721
189460.217527,506,0.466,0.012,0.001,0.012,0.117,9.412,0.006,0.0,48.41,3521.3,0,1,1,15,34.472
189460.260976,507,0.416,0.008,0.0,0.006,0.11,6.244,0.005,0.0,0.0,3564.75,0,0,1,15,13.788
189460.275593,508,0.368,0.391,0.001,0.001,0.181,11.854,0.003,152.44,0.0,3579.37,1,0,1,15,28.853
189460.305933,509,0.319,0.014,0.0,0.019,0.201,12.554,0.002,0.0,64.82,3609.71,0,1,1,15,29.974
189460.345446,510,0.312,0.013,0.001,0.016,0.164,4.417,0.008,0.0,78.94,3649.22,0,1,1,15,13.212
189460.37282,511,0.29,0.017,0.0,0.024,0.224,6.94,0.006,0.0,69.52,3676.6,0,1,1,15,23.418
189460.406475,512,0.693,0.016,0.001,0.016,0.157,4.286,0.008,0.0,71.66,3710.25,0,1,1,15,15.747
189460.437904,513,0.282,0.428,0.002,0.001,0.143,4.067,0.009,184.85,0.0,3741.68,1,0,1,15,22.291
189460.485951,514,0.298,0.008,0.001,0.012,0.125,3.771,0.004,0.0,125.4,3789.73,0,1,1,15,21.109
189460.52074,515,0.332,0.011,0.0,0.01,0.124,5.582,0.01,0.0,86.87,3824.52,0,1,1,15,27.658
189460.550061,516,0.633,3.578,0.002,0.001,0.119,8.359,0.008,130.62,0.0,3853.84,1,0,1,15,29.934
189460.590675,517,0.44,0.013,0.001,0.01,0.159,5.869,0.006,0.0,0.0,3894.45,0,0,1,15,19.029
189460.632307,518,0.453,0.007,0.001,0.006,0.125,6.542,0.004,0.0,0.0,3936.08,0,0,1,15,21.904
189460.663036,519,0.885,0.016,0.0,0.009,0.2,4.963,0.008,0.0,0.0,3966.81,0,0,1,15,16.166
189460.695261,520,0.543,0.01,0.001,0.011,0.126,7.827,0.006,0.0,116.46,3999.04,0,1,1,15,16.522
